origin,crs_dep_hour,crs_dep_time,mean_hourly_origin_delay
JFK,12,1231.6655717761557,2.5679132659276402
JFK,13,1333.355896661634,2.439274315471191
JFK,14,1446.0724034087268,5.65397946084724
JFK,15,1534.490257973223,3.6778165177598607
JFK,16,1633.0760472479299,6.297672718411112
JFK,17,1723.6501470271821,6.432764064293915
JFK,18,1830.6141870684244,8.129875023550838
JFK,19,1930.3958243184768,10.965341709086971
JFK,20,2025.2358331109333,7.749799732977303
JFK,21,2125.4756974630523,12.402579930357708
JFK,22,2233.4483985765123,15.75157894736842
JFK,23,2332.1850294365013,13.207317073170731
JHM,7,743.0,-15.0
JHM,8,830.0,-2.88265306122449
JHM,9,906.3181818181819,-3.606060606060606
JHM,10,1041.3357487922706,-0.08695652173913043
JHM,11,1114.1836734693877,-3.163265306122449
JHM,13,1329.699173553719,-2.128925619834711
JHM,15,1539.8076923076924,4.576923076923077
JHM,17,1739.7118279569893,-4.167741935483871
JLN,5,544.5582524271845,6.558252427184466
JLN,6,610.0863422291993,8.309262166405023
JLN,7,741.875,46.6875
JLN,8,818.2264150943396,0.660377358490566
JLN,12,1217.0229357798164,9.857798165137615
JLN,13,1334.6746987951808,21.204819277108435
JLN,14,1411.3851063829786,14.414893617021276
JLN,16,1622.2805280528053,16.514851485148515
JLN,18,1809.1707317073171,18.585365853658537
JLN,19,1938.2820512820513,2.2051282051282053
JLN,20,2013.0,34.5
JMS,6,623.8961240310077,24.348837209302324
JMS,7,725.0,7.0
JMS,9,917.5172413793103,-7.0
JMS,10,1034.0,39.0
JMS,13,1312.1368421052632,-2.185964912280702
JMS,14,1411.1772727272728,7.6045454545454545
JMS,19,1910.0,0.0
JMS,22,2220.0,55.666666666666664
JMS,23,2309.6666666666665,10.37797619047619
JNU,5,519.1988873435326,-4.264255910987482
JNU,6,600.0,-13.0
JNU,7,730.7080430652312,-4.227992400253325
JNU,8,820.0166270783848,-6.681710213776722
JNU,9,944.7433628318585,-4.672566371681416
JNU,10,1016.5520121488231,0.44646924829157175
JNU,11,1116.0,-11.5
JNU,12,1254.986111111111,6.930555555555555
JNU,13,1328.492479108635,3.264623955431755
JNU,14,1420.904593639576,7.007067137809187
JNU,15,1538.2045454545455,0.4318181818181818
JNU,16,1616.725806451613,-2.8588709677419355
JNU,17,1702.7368421052631,-5.2
JNU,19,1931.5641025641025,-9.068376068376068
JNU,20,2030.55910543131,-6.243610223642173
JNU,21,2125.0,-26.0
JNU,22,2238.8373287671234,-5.998287671232877
JNU,23,2316.6666666666665,-33.0
KOA,0,5.0,31.5
KOA,6,620.2302798982188,-5.408396946564886
KOA,7,723.3187250996016,-5.258964143426295
KOA,8,827.1979274611399,-6.344041450777202
KOA,9,923.6502659574468,-4.117686170212766
KOA,10,1023.3600209314495,-4.622187336473051
KOA,11,1130.1961776278808,-5.050590219224283
KOA,12,1233.1548851868529,-2.7321026564610538
KOA,13,1325.2495259764885,-2.626090254076602
KOA,14,1424.6621263715474,-1.7203934922436626
KOA,15,1524.7347629796839,1.9932279909706547
KOA,16,1626.7049571020018,-0.3088655862726406
KOA,17,1728.5110722610723,-1.4627039627039626
KOA,18,1826.15716374269,-4.369152046783626
KOA,19,1934.4012474012475,-4.3066528066528065
KOA,20,2026.0308611249377,-4.585365853658536
KOA,21,2133.4736627194775,-1.4928542262147815
KOA,22,2218.8275577557756,-0.3795379537953795
KOA,23,2317.0668485675305,-3.7339699863574354
KTN,8,830.0,0.2857142857142857
KTN,9,925.5730994152046,1.7814327485380117
KTN,10,1000.0,-8.379310344827585
KTN,11,1148.903409090909,3.3181818181818183
KTN,12,1201.0,-6.0
KTN,13,1331.5553072625698,-5.223463687150838
KTN,14,1410.0,62.5
KTN,15,1545.5209302325582,0.6511627906976745
KTN,17,1737.1588523442967,0.44996501049685095
KTN,19,1935.0,-28.0
KTN,20,2053.3133903133903,-7.903133903133903
KTN,21,2103.3083333333334,-6.554166666666666
LAN,5,534.5520833333334,7.179166666666666
LAN,6,623.2397137745975,8.789803220035779
LAN,7,712.7823303457106,2.9833546734955187
LAN,8,840.0295202952029,3.922509225092251
LAN,9,930.4194690265487,3.52212389380531
LAN,10,1016.0706214689266,3.847457627118644
LAN,11,1139.411971830986,9.225352112676056
LAN,12,1226.9302325581396,5.372093023255814
LAN,13,1335.416458852868,8.599750623441397
LAN,14,1438.8808139534883,12.613372093023257
LAN,15,1534.4226110363393,4.959623149394347
LAN,16,1620.0,-3.0625
LAN,17,1723.75,-2.625
LAN,18,1822.2871148459383,14.852941176470589
LAN,19,1926.2495412844037,6.559633027522936
LAN,20,2055.0,1.0
LAN,21,2100.0,-5.0
LAR,6,610.9198855507868,9.901287553648068
LAR,7,730.0,5.0
LAR,13,1349.2337662337663,7.857142857142857
LAR,14,1438.1075268817203,8.387096774193548
LAR,15,1549.1157894736841,23.847368421052632
LAR,16,1608.6344827586206,7.827586206896552
LAS,0,36.79459583237921,2.7018548202427297
LAS,1,121.38870741950537,3.861409239384041
LAS,2,249.47058823529412,-7.470588235294118
LAS,5,535.2563586459287,-7.24903934126258
LAS,6,620.2531953452881,-4.873044639450591
LAS,7,722.0698421975453,-2.81278005065264
LAS,8,827.7633180767234,-0.1424998820365215
LAS,9,927.0822421102214,0.35821950070654734
LAS,10,1025.2597434481065,0.2555085005830725
LAS,11,1126.6127730294397,3.1245014245014247
LAS,12,1227.0134032634032,5.350603941513032
LAS,13,1329.289529810955,6.649878817256423
LAS,14,1428.0233352305065,8.521705386247218
LAS,15,1526.2383808936481,7.079890116050906
LAS,16,1629.524154589372,7.644409937888199
LAS,17,1726.7244380927634,9.558529297128752
LAS,18,1831.3646870465802,10.52704257767549
LAS,19,1928.7848618711678,10.764686490406804
LAS,20,2030.2688053097345,11.763790560471977
LAS,21,2129.5466112266113,8.996507276507277
LAS,22,2229.31687484282,7.710369687316623
LAS,23,2331.8262067739356,0.12303315850297804
LAW,5,508.7962962962963,4.952861952861953
LAW,6,620.4166666666666,-6.416666666666667
LAW,7,705.8305084745763,2.4915254237288136
LAW,8,830.0909090909091,-9.909090909090908
LAW,10,1032.93423019432,4.403587443946188
LAW,12,1229.0,23.416666666666668
LAW,13,1352.4733333333334,7.74
LAW,14,1427.2681388012618,10.984227129337539
LAW,16,1656.0,7.714285714285714
LAW,17,1718.4888888888888,14.033333333333333
LAW,18,1817.1214285714286,1.473809523809524
LAW,20,2010.0,-11.857142857142858
LAW,22,2200.0,69.0
LAX,0,39.3560496213952,-0.22861285645239246
LAX,1,116.17895771878072,-0.6047197640117994
LAX,2,206.0,-0.14285714285714285
LAX,5,530.09448522492,-7.321475625823452
LAX,6,616.4220707847878,-4.7874258078698615
LAX,7,720.0097116340736,-2.26582698044415
LAX,8,821.5238219496814,-0.4958357796768652
LAX,9,928.4078792683927,0.5347349427235695
LAX,10,1024.0478924061013,1.8451697556175168
LAX,11,1124.697254480768,2.6921192186346246
LAX,12,1228.437217469272,2.3185265438786566
LAX,13,1325.575185753037,2.6718559578566654
LAX,14,1425.7568837058634,3.0868156786524135
LAX,15,1527.0148052125264,2.757351436173842
LAX,16,1629.5507549458364,2.6560709356309338
LAX,17,1725.0758625801432,3.7682985583515545
LAX,18,1829.9391875154818,6.14643712327636
LAX,19,1931.0562260119495,7.181854152653029
LAX,20,2025.3060349820457,6.059770647515348
LAX,21,2126.8517837584104,4.326200907526209
LAX,22,2233.099274073362,3.044517090524494
LAX,23,2333.5205318491035,1.4249845392702536
LBB,5,511.86825251601095,0.8709972552607502
LBB,6,617.8866727107887,-3.3200362647325474
LBB,7,708.1621621621622,5.302702702702702
LBB,8,817.526218951242,5.121435142594296
LBB,9,917.912915851272,0.850293542074364
LBB,10,1026.0920245398772,5.579754601226994
LBB,11,1141.9881656804735,-0.2564102564102564
LBB,12,1231.0552070263489,9.34943538268507
LBB,13,1326.29718875502,0.8975903614457831
LBB,14,1423.059633027523,8.228440366972476
LBB,15,1518.9649681528663,4.917197452229299
LBB,16,1628.1477449455676,14.303265940902023
LBB,17,1708.2844660194176,6.22621359223301
LBB,18,1822.4907216494846,9.842268041237114
LBB,19,1928.021978021978,11.032967032967033
LBB,20,2009.0407239819006,6.877828054298643
LBB,21,2108.3125,9.59375
LBE,6,600.0,1.2758620689655173
LBE,7,700.9139941690962,-9.67201166180758
LBE,9,947.0,-1.4423076923076923
LBE,12,1244.908695652174,1.7
LBE,13,1320.1546391752577,-4.350515463917525
LBE,14,1413.25,3.0416666666666665
LBE,15,1526.5013550135502,2.059620596205962
LBE,16,1609.625,11.375
LBE,17,1750.0,13.25
LBE,18,1819.0,5.0
LBE,19,1925.116104868914,1.5636704119850187
LBE,20,2042.0,31.5
LBF,6,639.58,-3.5927272727272728
LBF,7,700.0,-3.8640776699029127
LBF,8,810.0,-14.0
LBF,13,1354.1791044776119,-6.208955223880597
LBF,14,1414.450331125828,0.9470198675496688
LBF,16,1607.2264150943397,16.74056603773585
LBF,17,1728.75,13.5
LBL,5,538.0017574692442,4.622144112478032
LBL,6,645.0,-28.0
LBL,16,1630.1167192429023,16.38801261829653
LBL,17,1709.1338582677165,7.338582677165355
LBL,18,1841.4137931034484,6.706896551724138
LBL,19,1913.2857142857142,-3.0952380952380953
LCH,5,549.0275229357799,3.63302752293578
LCH,6,609.2620192307693,1.3100961538461537
LCH,7,734.3203883495146,-3.4320388349514563
LCH,8,802.6363636363636,9.06060606060606
LCH,9,950.0,-34.0
LCH,10,1032.6666666666667,1.2
LCH,11,1105.0380952380951,-12.39047619047619
LCH,12,1223.6976744186047,3.046511627906977
LCH,14,1407.054347826087,3.869565217391304
LCH,15,1539.0,-12.0
LCH,16,1622.2756892230577,9.546365914786968
LCH,17,1748.3949044585988,4.643312101910828
LCH,18,1806.464864864865,-2.3378378378378377
LCK,8,830.1162790697674,21.348837209302324
LCK,9,926.9776119402985,9.656716417910447
LCK,10,1030.4402173913043,14.168478260869565
LCK,11,1116.440251572327,12.71069182389937
LCK,12,1226.5233644859813,17.934579439252335
LCK,13,1344.0833333333333,5.083333333333333
LCK,14,1435.9178082191781,16.561643835616437
LCK,15,1536.076923076923,18.384615384615383
LCK,16,1623.9388888888889,19.444444444444443
LCK,17,1723.734693877551,10.377551020408163
LCK,18,1826.6739130434783,18.768115942028984
LCK,19,1928.3968253968253,28.015873015873016
LCK,20,2031.5955555555556,23.746666666666666
LCK,21,2122.1655172413793,16.83448275862069
LCK,22,2215.2727272727275,25.181818181818183
LEX,5,530.9421407907425,-6.14946962391514
LEX,6,617.0374100719424,-0.1418967587034814
LEX,7,708.3416945373467,3.4526198439241917
LEX,8,821.984886649874,3.3526448362720402
LEX,9,926.5521936459909,2.774390243902439
LEX,10,1022.5130784708249,0.3913744457879887
LEX,11,1124.7110826393337,4.005769230769231
LEX,12,1216.44,0.7558528428093646
LEX,13,1336.7875,2.2830357142857145
LEX,14,1428.4977900552485,13.043141592920353
LEX,15,1527.884749708964,6.550640279394645
LEX,16,1635.446532728451,18.689565780946207
LEX,17,1738.4007633587787,14.364503816793894
LEX,18,1824.6340718105423,14.127675840978593
LEX,19,1941.5225563909773,7.063989962358845
LEX,20,2013.173076923077,7.120629370629371
LEX,21,2122.8571428571427,23.163265306122447
LFT,5,531.9003496503497,1.1241258741258742
LFT,6,608.9763837638376,3.0494464944649446
LFT,7,717.3934169278997,6.30564263322884
LFT,8,813.0237154150198,3.952569169960474
LFT,9,937.786936236392,3.7371695178849142
LFT,10,1041.580487804878,-1.167479674796748
LFT,11,1119.1881188118812,3.7485148514851487
LFT,12,1213.4096256684493,5.419251336898395
LFT,13,1338.973404255319,-0.7872340425531915
LFT,14,1417.2842356687897,8.80015923566879
LFT,15,1540.5116279069769,12.741279069767442
LFT,16,1610.3649193548388,21.16532258064516
LFT,17,1743.6906820365034,13.650336215177713
LFT,18,1822.686684073107,5.4986945169712795
LFT,19,1935.8713235294117,18.21323529411765
LFT,20,2014.4137931034484,14.482758620689655
LFT,21,2106.6666666666665,-2.6666666666666665
LFT,22,2203.0,-6.0
LGA,5,548.6469849246231,-3.5
LGA,6,620.4189644189644,-4.25704273426478
LGA,7,727.1094309799789,-3.3776220090650364
LGA,8,825.8318111625855,-3.5521215064682767
LGA,9,925.9414522628642,-3.3576967816983325
LGA,10,1022.1896421180153,-1.9759931264530477
LGA,11,1123.3945478780581,-1.0756324212700052
LGA,12,1221.0524847870183,2.4515801755186932
LGA,13,1326.7320430693744,4.979084254080844
LGA,14,1430.2237103174602,8.708194768451879
LGA,15,1526.889144328475,11.10933038592613
LGA,16,1627.604904378577,12.966845168800932
LGA,17,1729.2919667867147,15.927413706853427
LGA,18,1829.3301216089803,17.152996771627755
LGA,19,1931.22309248405,19.044638222775873
LGA,20,2026.9385335413417,20.087763133237555
LGA,21,2130.047350165363,22.022297624818226
LGA,22,2222.431968295905,14.900264200792602
LGB,6,647.6683350016683,0.3730397063730397
LGB,7,715.5021701388889,-3.3155381944444446
LGB,8,823.7895860008537,-1.5381988903115664
LGB,9,925.899024670109,-1.4050487664945497
LGB,10,1031.387786732796,-1.6593304401735895
LGB,11,1124.733857615894,-1.0475993377483444
LGB,12,1224.1098734177215,4.528101265822785
LGB,13,1319.5119513255106,4.824858757062147
LGB,14,1428.846216436127,5.1903986981285595
LGB,15,1527.5645076355977,3.199052132701422
LGB,16,1636.7944003343084,5.900543251149185
LGB,17,1724.0821333333333,7.554133333333334
LGB,18,1829.6851005484461,4.35054844606947
LGB,19,1933.4818119423473,5.399450926561427
LGB,20,2033.564961787184,4.2216343327454435
LGB,21,2108.5686274509803,3.9271708683473388
LIH,0,51.0,73.0
LIH,6,630.9141025641026,-3.644871794871795
LIH,7,721.3191153238547,-4.360189573459715
LIH,8,830.6119005328596,-3.5399644760213143
LIH,9,929.2902902902903,-2.878878878878879
LIH,10,1030.6496722505462,-1.5906773488710853
LIH,11,1129.421325648415,-1.5636887608069163
LIH,12,1230.5866156787763,1.6481835564053537
LIH,13,1327.173582295989,3.3374827109266945
LIH,14,1426.278220730172,5.006714225765841
LIH,15,1528.3869076697606,3.153883732291158
LIH,16,1622.7241566920566,2.4042437431991295
LIH,17,1725.136220472441,-0.8622047244094488
LIH,18,1826.2048076923077,-1.5028846153846154
LIH,19,1931.7859922178989,-4.744747081712062
LIH,20,2035.7123919308358,-5.099135446685879
LIH,21,2133.0884615384616,-3.5974358974358975
LIH,22,2216.201160541586,9.02514506769826
LIH,23,2309.0712025316457,-4.628164556962025
LIT,5,523.2832140015911,-4.541766109785203
LIT,6,617.9112833763996,0.030146425495262703
LIT,7,716.0969807868253,0.2616651418115279
LIT,8,824.7029548989113,7.7387247278382585
LIT,9,929.171378860374,-1.0056546324488909
LIT,10,1033.5639320029563,1.6282335550628233
LIT,11,1120.3501984126983,4.95734126984127
LIT,12,1217.2226092463584,9.313806206459784
LIT,13,1331.9566094853683,1.8526740665993946
LIT,14,1423.2070509233351,15.146054840514829
LIT,15,1536.3050938337801,6.109919571045577
LIT,16,1626.6597542242703,11.614439324116743
LIT,17,1725.1128948731227,10.122734334541688
LIT,18,1820.4263984298332,11.566241413150147
LIT,19,1917.1132686084143,8.614886731391586
LIT,20,2009.474245115453,4.11190053285968
LIT,21,2130.0434782608695,-7.826086956521739
LNK,5,522.9389312977099,12.16030534351145
LNK,6,621.257806244996,5.690705128205129
LNK,7,730.0,-5.333333333333333
LNK,8,853.0,-7.75
LNK,9,900.2,-4.6
LNK,10,1048.116173120729,2.7471526195899774
LNK,11,1117.829181494662,13.935943060498222
LNK,12,1233.3916083916083,16.876923076923077
LNK,13,1307.6611570247933,10.289256198347108
LNK,14,1418.217261904762,14.532738095238095
LNK,15,1509.830894308943,11.80650406504065
LNK,16,1645.2,-9.6
LNK,17,1721.712846347607,7.239294710327456
LNK,18,1816.5642701525055,19.106753812636164
LNK,21,2153.0,-41.0
LNY,7,703.6608187134503,-4.701754385964913
LNY,9,949.7909356725146,9.404970760233919
LNY,11,1148.9591836734694,17.102040816326532
LNY,12,1202.3797101449275,8.794202898550724
LNY,14,1418.7598828696925,13.818448023426061
LNY,15,1558.162162162162,36.7027027027027
LNY,16,1623.125786163522,17.391509433962263
LNY,17,1738.0,1.0
LNY,18,1804.0,-1.0
LNY,19,1946.050075872534,5.053110773899848
LNY,20,2024.5294117647059,2.7058823529411766
LRD,5,528.3074074074074,-0.38333333333333336
LRD,6,613.0372807017544,-0.5855263157894737
LRD,7,727.5839793281654,11.025839793281653
LRD,8,817.0,-21.0
LRD,9,939.75,29.0
LRD,10,1043.8193430656934,0.7664233576642335
LRD,11,1141.7554347826087,8.048913043478262
LRD,12,1220.0202702702702,7.528378378378378
LRD,13,1309.6415094339623,15.943396226415095
LRD,14,1429.9875776397516,2.68944099378882
LRD,15,1537.2222222222222,14.166666666666666
LRD,16,1614.7824267782428,12.811715481171548
LRD,17,1700.3879310344828,10.077586206896552
LRD,18,1828.4776119402984,2.4776119402985075
LRD,19,1937.8128834355828,1.5368098159509203
LRD,20,2035.2142857142858,8.607142857142858
LRD,21,2128.8382352941176,23.705882352941178
LSE,5,539.1497326203208,4.877005347593583
LSE,6,612.3741935483871,4.675806451612903
LSE,7,700.2380952380952,0.10805860805860806
LSE,9,957.0178571428571,9.404761904761905
LSE,10,1004.007722007722,15.49034749034749
LSE,11,1128.4537037037037,-3.8125
LSE,12,1237.1020408163265,-3.4693877551020407
LSE,13,1317.058365758755,-3.2490272373540856
LSE,14,1440.9930555555557,27.28472222222222
LSE,15,1550.8842975206612,-3.9322314049586775
LSE,16,1611.304054054054,14.925675675675675
LSE,17,1750.0,-20.0
LSE,18,1821.622950819672,19.97377049180328
LWB,10,1017.117359413203,2.6332518337408315
LWB,11,1142.5555555555557,-14.333333333333334
LWB,13,1340.0,-27.0
LWB,14,1445.0,-22.5
LWB,15,1512.1142857142856,26.771428571428572
LWB,17,1737.169411764706,26.352941176470587
LWB,19,1920.490909090909,29.89090909090909
LWS,5,519.1220715166461,-11.475955610357584
LWS,6,607.9424460431654,-4.402877697841727
LWS,11,1133.991416309013,4.055793991416309
LWS,12,1220.36866359447,-4.529953917050691
LWS,13,1317.0333333333333,1.7666666666666666
LWS,16,1649.8724832214766,-8.543624161073826
LWS,17,1718.375690607735,1.6795580110497237
LYH,5,528.318359375,-4.052734375
LYH,6,632.3812154696133,-4.447513812154696
LYH,7,710.2969696969697,0.7848484848484848
LYH,8,854.4509803921569,-7.029411764705882
LYH,9,914.3558994197292,-5.433268858800774
LYH,10,1055.0,10.0
LYH,11,1118.4601328903655,-1.8488372093023255
LYH,12,1254.1612903225807,-2.096774193548387
LYH,13,1341.1338028169014,-9.809859154929578
LYH,14,1426.1666666666667,5.391025641025641
LYH,15,1546.2,3.6195121951219513
LYH,16,1602.372340425532,2.978723404255319
LYH,17,1750.5601503759399,17.5
LYH,18,1824.951871657754,6.679144385026738
LYH,19,1936.5730994152048,2.0058479532163744
LYH,20,2011.0,4.5
MAF,5,512.1023351648352,-0.25137362637362637
MAF,6,620.5747422680413,0.4336340206185567
MAF,7,707.5579809004092,2.331514324693042
MAF,8,814.64767331434,0.5555555555555556
MAF,9,929.2953311617807,3.3311617806731815
MAF,10,1028.1101905550952,3.0662800331400164
MAF,11,1127.1411126187245,-1.0298507462686568
MAF,12,1219.9407814407814,8.208791208791208
MAF,13,1318.6026315789475,7.856578947368421
MAF,14,1417.954828660436,6.176791277258567
MAF,15,1526.2775263951735,9.64102564102564
MAF,16,1625.726933830382,10.534016775396086
MAF,17,1713.5626598465474,7.822676896845695
MAF,18,1820.378279883382,11.017492711370263
MAF,19,1915.8894601542415,9.158526135389888
MAF,20,2011.7165242165242,10.967236467236468
MAF,21,2144.25,-2.5
MAF,22,2201.0,-11.0
MBS,5,534.5177165354331,3.088757396449704
MBS,6,619.3793548387097,4.701935483870968
MBS,7,712.2383419689119,-6.545768566493955
MBS,8,811.3204903677758,-4.723292469352014
MBS,9,918.2093023255813,12.86046511627907
MBS,10,1026.7370078740157,6.20488573680063
MBS,13,1350.901033973412,5.132939438700148
MBS,14,1405.0,-10.933333333333334
MBS,16,1646.551948051948,22.003246753246753
MBS,17,1734.3405238828968,0.9090909090909091
MBS,18,1803.4594594594594,-0.1891891891891892
MBS,19,1954.1351351351352,17.27027027027027
MCI,5,535.1709989258861,-5.871965628356606
MCI,6,618.635205364627,-3.1048792756539236
MCI,7,720.8674252109435,-2.813091281002301
MCI,8,823.406599796482,-1.3273731647041722
MCI,9,926.3183258295815,-0.20270270270270271
MCI,10,1027.0615384615385,-1.6320926385442514
MCI,11,1127.0418071476736,0.8165385134223662
MCI,12,1226.8283541553503,3.039521933994296
MCI,13,1330.2335707019329,2.464685528190515
MCI,14,1423.9294352159468,3.9797952944304136
MCI,15,1529.873177636235,4.6236376503892425
MCI,16,1626.543188506145,5.761904761904762
MCI,17,1728.4421536286522,7.289771388168749
MCI,18,1827.1616203511683,7.416897123893805
MCI,19,1929.4469453376205,7.4551998774697505
MCI,20,2023.4240294511378,8.004016064257028
MCI,21,2127.699068684517,8.172293364377182
MCI,22,2220.5153538050736,4.157543391188251
MCI,23,2310.2631578947367,3.8684210526315788
MCO,0,40.0,-0.2777777777777778
MCO,4,451.9651162790698,-6.732558139534884
MCO,5,520.8612421383648,-3.6226415094339623
MCO,6,622.8911064245666,-4.282495756391132
MCO,7,720.5327868852459,-1.5410659856660351
MCO,8,823.9326036157914,-1.1515188783667445
MCO,9,926.8701811670529,-0.9066252369917843
MCO,10,1025.9412160646175,0.5457146062373794
MCO,11,1128.2696142433235,2.6106593863137277
MCO,12,1225.2402757902953,6.116430336932483
MCO,13,1331.720408028085,11.568002649884068
MCO,14,1426.26587602565,12.991312142315383
MCO,15,1529.2731105272806,15.774363047595772
MCO,16,1626.7811213818231,13.689359692328454
MCO,17,1728.252241797658,17.226025952104653
MCO,18,1830.7828109201214,16.41422312099764
MCO,19,1928.4428524910452,17.47053077173559
MCO,20,2027.516828615688,17.78221377270807
MCO,21,2128.4822045773003,15.697711349836524
MCO,22,2225.1607445008462,17.966347057717616
MCO,23,2325.654214123007,13.021412300683371
MDT,5,522.4019292604502,-1.5112540192926045
MDT,6,616.6928297432871,0.8132192387134848
MDT,7,720.9339407744875,6.685649202733485
MDT,8,831.2024390243903,1.898170731707317
MDT,9,936.0174216027874,6.142857142857143
MDT,10,1027.7191991786447,1.5266940451745379
MDT,11,1128.3105629348513,8.174794173527548
MDT,12,1215.1260014566642,3.065549890750182
MDT,13,1341.9406276505513,5.986429177268872
MDT,14,1428.709967845659,5.3491961414791
MDT,15,1524.7752928647496,10.99041533546326
MDT,16,1636.0353159851302,9.968401486988848
MDT,17,1730.81114419396,12.759676733304977
MDT,18,1821.602018745494,12.202595529920693
MDT,19,1937.6545608108108,3.120777027027027
MDT,20,2033.9847328244275,21.0
MDT,21,2114.4814814814813,29.26851851851852
MDT,22,2208.0,3.5714285714285716
MDW,5,533.8253012048193,-6.339803659080768
MDW,6,618.6606822262119,-4.4329918682014995
MDW,7,721.4344132993568,-2.616308700400437
MDW,8,829.762314618644,-0.6332097457627118
MDW,9,922.5689261233815,1.4427157001414428
MDW,10,1027.1420791286241,0.6974211116450425
MDW,11,1127.8752012882449,3.6260064412238324
MDW,12,1228.4286806465705,3.972695500218436
MDW,13,1331.894837935174,5.610564225690276
MDW,14,1422.8630811143335,11.509359346163986
MDW,15,1528.4320466674942,10.518555293533574
MDW,16,1628.445147679325,12.510284810126583
MDW,17,1726.0462831568607,14.374740748826547
MDW,18,1829.689831748354,14.032553035844916
MDW,19,1925.1385041551246,11.915204678362572
MDW,20,2024.6665828513956,14.051043500125722
MDW,21,2129.0682942568296,10.115616261561627
MDW,22,2221.1227436823106,12.014956162970604
MDW,23,2312.7976190476193,15.742063492063492
MEI,6,648.4300518134716,23.849740932642487
MEI,7,705.5900900900901,14.49099099099099
MEI,8,823.0,-20.0
MEI,9,937.7674418604652,1.6677740863787376
MEI,12,1227.991452991453,14.905982905982906
MEI,15,1529.4158415841584,32.023102310231025
MEI,16,1658.0,3.0
MEI,17,1742.513043478261,28.208695652173912
MEI,18,1833.1958762886597,29.893470790378007
MEI,19,1924.7310924369747,11.546218487394958
MEI,20,2040.7556818181818,21.630681818181817
MEM,5,531.420618556701,-2.2750515463917527
MEM,6,613.4332148966969,-2.484660961158657
MEM,7,722.889400921659,1.975678443420379
MEM,8,816.2658344891355,0.7545076282940361
MEM,9,924.9015444015444,1.5861003861003862
MEM,10,1034.4620253164558,4.268056589724497
MEM,11,1128.2659380692166,2.8059097348714834
MEM,12,1230.0326487625066,7.845708267509216
MEM,13,1324.499035369775,11.593689632968449
MEM,14,1434.6430525164114,8.270787746170678
MEM,15,1529.0041698256255,15.533940083428138
MEM,16,1621.538084874864,9.921381936887922
MEM,17,1729.7011255924172,14.810426540284361
MEM,18,1828.398453970485,6.924455375966269
MEM,19,1926.5983908816627,10.464632919879316
MEM,20,2032.1079545454545,20.384943181818183
MEM,21,2115.153005464481,21.781420765027324
MEM,22,2200.05,-1.25
MFE,5,524.8527131782946,-0.8232558139534883
MFE,6,613.0770416024653,-2.1602465331278893
MFE,7,730.8725790010194,6.982670744138634
MFE,8,805.8181818181819,6.695454545454545
MFE,9,935.6186974789916,4.1228991596638656
MFE,10,1043.3217391304347,12.156521739130435
MFE,11,1119.622311827957,3.568548387096774
MFE,12,1228.1405835543767,8.964190981432361
MFE,13,1310.8955223880596,13.848880597014926
MFE,14,1416.6037483266398,8.37483266398929
MFE,15,1544.5148148148148,15.507407407407408
MFE,16,1613.9458333333334,13.0
MFE,17,1724.2349957734573,7.0726965342349954
MFE,18,1826.4697406340058,9.902017291066283
MFE,19,1928.7971758664955,8.07573812580231
MFE,20,2038.532110091743,11.880733944954128
MFE,21,2126.9333333333334,16.484848484848484
MFE,22,2231.0,-19.0
MFR,5,525.8790145182578,2.451825780906291
MFR,6,611.4723897911833,7.51415313225058
MFR,7,720.6138743455498,4.143979057591623
MFR,8,816.2846441947565,15.707865168539326
MFR,9,932.4986666666666,9.104
MFR,10,1040.3228271251194,13.450811843361986
MFR,11,1134.092664092664,3.3513513513513513
MFR,12,1227.0541647701411,1.788802913063268
MFR,13,1341.6219298245614,12.490350877192983
MFR,14,1411.1077147016013,17.590975254730715
MFR,15,1529.326073030109,10.049967969250481
MFR,16,1636.008800880088,8.486248624862487
MFR,17,1726.002321981424,7.1911764705882355
MFR,18,1819.049275362319,15.010144927536231
MFR,19,1931.0917602996255,3.6779026217228465
MFR,20,2037.4686274509804,-1.0627450980392157
MFR,21,2113.196808510638,16.95744680851064
MGM,5,536.4664679582712,0.8166915052160953
MGM,6,609.9692451071761,0.6756756756756757
MGM,7,721.2348224513173,0.41008018327605955
MGM,8,812.219512195122,-5.466257668711656
MGM,9,933.6314631463147,-1.8481848184818481
MGM,10,1006.5903614457832,0.927710843373494
MGM,11,1132.111111111111,5.441666666666666
MGM,12,1231.045321637427,10.54572055596196
MGM,13,1326.141791044776,8.300934579439252
MGM,14,1414.2506738544475,4.757412398921833
MGM,15,1531.9183673469388,16.725547445255476
MGM,16,1613.9746835443038,12.70253164556962
MGM,17,1722.0883919062833,13.106496272630459
MGM,18,1835.9407744874716,14.880733944954128
MGM,19,1925.207650273224,10.633879781420765
MGM,20,2055.0,14.0
MHK,5,536.1933139534884,9.771802325581396
MHK,6,612.7549857549858,2.160968660968661
MHK,7,726.0,-16.333333333333332
MHK,8,800.0,-29.0
MHK,9,917.0,-19.8
MHK,10,1046.0026737967914,-6.379679144385027
MHK,11,1109.2317073170732,0.23983739837398374
MHK,12,1229.273556231003,16.945288753799392
MHK,13,1315.1951219512196,-7.414634146341464
MHK,14,1413.2,8.0
MHK,15,1544.851515151515,9.06969696969697
MHK,16,1623.5833333333333,16.226190476190474
