date,delay,origin_city_name,dest_city_name,origin_weather,dest_weather
2018-04-24,-28.0,"Jackson-Vicksburg, MS","Houston, TX",Partially cloudy,Partially cloudy
2018-10-05,-33.0,"San Francisco, CA","Minneapolis, MN",Partially cloudy,"Rain, Overcast"
2019-05-07,11.0,"Omaha, NE","Chicago, IL","Rain, Overcast","Rain, Overcast"
2019-08-12,14.0,"Syracuse, NY","Newark, NJ","Rain, Partially cloudy",Partially cloudy
2018-06-27,34.0,"Omaha, NE","Chicago, IL",Partially cloudy,"Rain, Partially cloudy"
2019-04-11,-2.0,"Syracuse, NY","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2018-10-30,4.0,"San Francisco, CA","Los Angeles, CA",Clear,Partially cloudy
2018-02-12,-13.0,"Hartford, CT","Orlando, FL",Partially cloudy,Partially cloudy
2019-01-30,72.0,"Dallas-Fort Worth, TX","Mission-McAllen-Edinburg, TX",Partially cloudy,"Rain, Partially cloudy"
2018-02-17,-13.0,"Jacksonville, FL","Fort Lauderdale, FL",Partially cloudy,Partially cloudy
2018-01-10,5.0,"Lansing, MI","Chicago, IL","Rain, Overcast","Rain, Overcast"
2018-03-22,203.0,"St. Louis, MO","Atlanta, GA",Partially cloudy,Clear
2019-09-05,-10.0,"Denver, CO","Cleveland, OH",Partially cloudy,Clear
2019-10-27,-40.0,"Los Angeles, CA","New York, NY",Partially cloudy,"Rain, Partially cloudy"
2018-06-21,74.0,"Dallas-Fort Worth, TX","Houston, TX",Partially cloudy,"Rain, Partially cloudy"
2019-04-18,-3.0,"Phoenix, AZ","Salt Lake City, UT",Partially cloudy,Partially cloudy
2018-03-08,-15.0,"Miami, FL","Charleston, SC",Partially cloudy,Clear
2018-08-31,274.0,"Cleveland, OH","Washington, DC",Partially cloudy,"Rain, Partially cloudy"
2018-08-20,-13.0,"Detroit, MI","Charleston, SC",Partially cloudy,Clear
2019-09-10,-19.0,"Charlotte, NC","Las Vegas, NV",Partially cloudy,Clear
2019-04-29,-11.0,"Columbia, SC","Atlanta, GA",Clear,Partially cloudy
2019-09-17,-10.0,"Charlotte, NC","Cincinnati, OH",Partially cloudy,Clear
2019-10-08,-16.0,"Philadelphia, PA","Chicago, IL","Rain, Partially cloudy",Clear
2019-10-08,-30.0,"Las Vegas, NV","Orlando, FL",Clear,"Rain, Partially cloudy"
2018-11-04,-18.0,"Manchester, NH","Baltimore, MD",Partially cloudy,Partially cloudy
2019-04-15,9.0,"Buffalo, NY","New York, NY","Rain, Partially cloudy","Rain, Partially cloudy"
2018-08-16,-6.0,"Newark, NJ","Salt Lake City, UT",Partially cloudy,Partially cloudy
2019-05-04,-20.0,"San Antonio, TX","Dallas-Fort Worth, TX",Partially cloudy,"Rain, Partially cloudy"
2019-04-24,-25.0,"Santa Ana, CA","San Francisco, CA",Partially cloudy,Clear
2019-09-23,11.0,"Chicago, IL","Eau Claire, WI","Rain, Partially cloudy",Partially cloudy
2018-03-08,-23.0,"Houston, TX","New York, NY",Partially cloudy,Snow
2019-12-12,-15.0,"Nashville, TN","Detroit, MI","Rain, Partially cloudy",Clear
2019-12-07,-17.0,"Seattle, WA","Spokane, WA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-07-26,-20.0,"Raleigh-Durham, NC","Charlotte, NC",Partially cloudy,Partially cloudy
2019-01-21,2.0,"Chicago, IL","Orlando, FL",Partially cloudy,Clear
2018-08-26,30.0,"Los Angeles, CA","New York, NY",Partially cloudy,Partially cloudy
2018-09-13,-16.0,"Charlotte, NC","Pittsburgh, PA",Partially cloudy,"Rain, Partially cloudy"
2018-07-28,-14.0,"New York, NY","Buffalo, NY",Partially cloudy,"Rain, Partially cloudy"
2018-11-28,-11.0,"Kona, HI","Honolulu, HI","Rain, Partially cloudy","Rain, Partially cloudy"
2018-01-23,-14.0,"Las Vegas, NV","Ontario, CA",Clear,Clear
2018-08-06,1.0,"Charlotte, NC","San Juan, PR","Rain, Partially cloudy","Rain, Partially cloudy"
2018-01-04,-15.0,"San Francisco, CA","Seattle, WA","Rain, Overcast","Rain, Partially cloudy"
2018-06-09,-10.0,"Las Vegas, NV","Seattle, WA",Clear,"Rain, Partially cloudy"
2018-08-31,-9.0,"Spokane, WA","Phoenix, AZ",Clear,Partially cloudy
2019-11-06,-16.0,"Washington, DC","Rochester, NY",Clear,Partially cloudy
2018-04-06,-15.0,"Atlanta, GA","Chicago, IL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-11-24,-30.0,"Burlington, VT","Charlotte, NC",Partially cloudy,Partially cloudy
2019-12-08,-12.0,"Atlanta, GA","Huntsville, AL",Partially cloudy,Partially cloudy
2018-11-27,-15.0,"Seattle, WA","Boston, MA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-01-18,1.0,"San Francisco, CA","Los Angeles, CA","Rain, Overcast",Clear
2018-03-16,7.0,"Orlando, FL","Detroit, MI",Clear,Partially cloudy
2018-06-01,3.0,"Honolulu, HI","Hilo, HI","Rain, Partially cloudy","Rain, Partially cloudy"
2018-12-11,-23.0,"New York, NY","Pittsburgh, PA",Rain,Partially cloudy
2019-01-07,1.0,"Fort Lauderdale, FL","White Plains, NY",Partially cloudy,Clear
2019-03-12,21.0,"Cincinnati, OH","Charlotte, NC",Clear,Partially cloudy
2018-12-31,7.0,"Albuquerque, NM","Dallas-Fort Worth, TX",Partially cloudy,"Rain, Partially cloudy"
2019-01-30,61.0,"Syracuse, NY","New York, NY","Snow, Partially cloudy",Clear
2019-08-30,-23.0,"Newark, NJ","Houston, TX",Clear,Rain
2018-10-07,-32.0,"New York, NY","Nashville, TN",Partially cloudy,"Rain, Partially cloudy"
2018-12-21,50.0,"New York, NY","Dallas-Fort Worth, TX","Rain, Partially cloudy",Clear
2018-05-30,7.0,"Philadelphia, PA","Portland, ME",Partially cloudy,Partially cloudy
2019-09-20,-1.0,"Saginaw-Bay City-Midland, MI","Detroit, MI",Clear,Clear
2019-09-25,-7.0,"Columbus, OH","Philadelphia, PA",Partially cloudy,Partially cloudy
2019-01-27,10.0,"Kansas City, MO","New York, NY",Partially cloudy,Partially cloudy
2019-08-24,121.0,"San Francisco, CA","Los Angeles, CA",Partially cloudy,Clear
2018-06-12,170.0,"Little Rock, AR","Dallas-Fort Worth, TX",Partially cloudy,Partially cloudy
2018-06-21,-15.0,"Atlanta, GA","Philadelphia, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-11,1.0,"Dallas-Fort Worth, TX","Kansas City, MO","Rain, Overcast",Partially cloudy
2018-11-17,-9.0,"Baltimore, MD","Orlando, FL",Partially cloudy,Clear
2019-12-06,43.0,"Atlanta, GA","Mobile, AL",Partially cloudy,"Rain, Partially cloudy"
2019-11-24,-3.0,"Columbia, MO","Chicago, IL",Clear,Partially cloudy
2018-01-18,-12.0,"Washington, DC","Minneapolis, MN",Clear,Partially cloudy
2019-11-17,1.0,"Dayton, OH","New York, NY",Partially cloudy,Partially cloudy
2019-12-12,-38.0,"Detroit, MI","Scranton-Wilkes-Barre, PA",Clear,Clear
2019-05-05,-8.0,"Nashville, TN","Los Angeles, CA","Rain, Partially cloudy",Partially cloudy
2019-02-19,-11.0,"Los Angeles, CA","New York, NY",Clear,Snow
2019-05-03,21.0,"Portland, OR","Spokane, WA",Clear,Clear
2019-05-08,131.0,"St. Louis, MO","Philadelphia, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-07-04,-15.0,"Portland, OR","San Jose, CA",Partially cloudy,Partially cloudy
2018-04-09,-10.0,"Lihue, HI","Honolulu, HI","Rain, Partially cloudy",Partially cloudy
2018-03-17,14.0,"Kansas City, MO","Atlanta, GA",Overcast,"Rain, Partially cloudy"
2019-01-23,152.0,"New York, NY","Houston, TX","Rain, Partially cloudy","Rain, Partially cloudy"
2019-01-23,-17.0,"Washington, DC","St. Louis, MO",Partially cloudy,"Snow, Partially cloudy"
2019-05-14,-12.0,"Little Rock, AR","Atlanta, GA",Partially cloudy,Clear
2018-05-18,-10.0,"St. Louis, MO","Atlanta, GA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-22,-17.0,"Santa Ana, CA","San Francisco, CA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-10-16,10.0,"Chicago, IL","Little Rock, AR",Clear,"Rain, Overcast"
2018-02-03,-14.0,"Phoenix, AZ","Flagstaff, AZ",Partially cloudy,Clear
2018-05-26,-3.0,"Austin, TX","Denver, CO",Clear,Partially cloudy
2019-07-30,-14.0,"Atlanta, GA","Mobile, AL","Rain, Partially cloudy",Clear
2018-10-05,-16.0,"Portland, OR","Los Angeles, CA","Rain, Partially cloudy",Partially cloudy
2019-08-14,-18.0,"Charlotte, NC","Florence, SC","Rain, Partially cloudy","Rain, Partially cloudy"
2018-10-18,10.0,"New York, NY","Portland, ME",Rain,Partially cloudy
2019-11-23,62.0,"Bangor, ME","St. Petersburg, FL",Partially cloudy,Clear
2019-11-20,-5.0,"Fayetteville, AR","Los Angeles, CA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-01-29,-15.0,"Denver, CO","Cleveland, OH",Partially cloudy,"Snow, Partially cloudy"
2018-09-10,-19.0,"Chicago, IL","Los Angeles, CA",Partially cloudy,Partially cloudy
2018-03-29,-17.0,"Los Angeles, CA","Seattle, WA",Clear,Overcast
2018-12-27,-5.0,"Chicago, IL","Memphis, TN","Rain, Overcast","Rain, Overcast"
2019-03-05,6.0,"Indianapolis, IN","Miami, FL",Partially cloudy,Partially cloudy
2019-02-17,27.0,"Seattle, WA","Indianapolis, IN",Partially cloudy,"Snow, Partially cloudy"
2018-08-13,52.0,"New York, NY","Charlotte, NC","Rain, Partially cloudy",Partially cloudy
2018-01-19,10.0,"Little Rock, AR","St. Louis, MO",Partially cloudy,Clear
2019-07-18,9.0,"Phoenix, AZ","Kansas City, MO",Partially cloudy,Clear
2019-11-05,-14.0,"New Orleans, LA","Houston, TX",Partially cloudy,Partially cloudy
2018-01-06,-22.0,"Los Angeles, CA","Kahului, HI",Partially cloudy,Partially cloudy
2019-06-26,30.0,"San Diego, CA","Houston, TX",Partially cloudy,"Rain, Partially cloudy"
2018-10-16,-3.0,"Hilo, HI","Kahului, HI","Rain, Partially cloudy",Partially cloudy
2019-01-16,-19.0,"Chicago, IL","Champaign-Urbana, IL",Overcast,Overcast
2019-09-03,-25.0,"Charlotte, NC","Denver, CO",Clear,Partially cloudy
2019-04-24,31.0,"Raleigh-Durham, NC","Newark, NJ",Partially cloudy,"Rain, Partially cloudy"
2019-01-03,-8.0,"White Plains, NY","Orlando, FL",Partially cloudy,Partially cloudy
2019-06-17,2.0,"Tampa, FL","Buffalo, NY","Rain, Partially cloudy",Partially cloudy
2019-03-04,-12.0,"Springfield, MO","Atlanta, GA",Clear,Partially cloudy
2018-03-11,11.0,"Albuquerque, NM","Los Angeles, CA","Rain, Overcast","Rain, Partially cloudy"
2019-02-10,12.0,"Burbank, CA","Portland, OR","Rain, Partially cloudy","Snow, Partially cloudy"
2019-07-29,-18.0,"Miami, FL","Tampa, FL",Partially cloudy,"Rain, Partially cloudy"
2019-10-25,-9.0,"Albuquerque, NM","San Diego, CA",Clear,Clear
2019-04-24,-16.0,"Indianapolis, IN","Atlanta, GA","Rain, Partially cloudy",Partially cloudy
2018-12-31,-11.0,"Los Angeles, CA","Boston, MA",Partially cloudy,"Rain, Partially cloudy"
2019-02-04,19.0,"Los Angeles, CA","New York, NY","Rain, Partially cloudy",Clear
2018-03-28,-13.0,"Jackson-Vicksburg, MS","Charlotte, NC","Rain, Partially cloudy",Partially cloudy
2019-11-06,-25.0,"Cape Girardeau, MO","Paducah, KY","Rain, Partially cloudy","Rain, Partially cloudy"
2019-05-06,-7.0,"Sacramento, CA","Portland, OR",Partially cloudy,Clear
2019-11-07,4.0,"Orlando, FL","Providence, RI",Partially cloudy,"Rain, Partially cloudy"
2019-05-19,-16.0,"Washington, DC","Dallas-Fort Worth, TX","Rain, Partially cloudy",Clear
2019-07-24,44.0,"Baltimore, MD","Orlando, FL",Partially cloudy,"Rain, Partially cloudy"
2018-09-28,35.0,"San Jose, CA","Los Angeles, CA",Partially cloudy,Partially cloudy
2018-06-23,-19.0,"Indianapolis, IN","Sarasota-Bradenton, FL",Partially cloudy,Partially cloudy
2018-03-06,-21.0,"Denver, CO","Houston, TX",Clear,"Rain, Partially cloudy"
2018-09-13,5.0,"Chicago, IL","Charlotte, NC",Partially cloudy,Partially cloudy
2019-05-21,0.0,"Denver, CO","Grand Rapids, MI","Snow, Partially cloudy",Partially cloudy
2018-03-17,-7.0,"Denver, CO","Lihue, HI",Partially cloudy,Partially cloudy
2019-05-28,-10.0,"Charleston, SC","Dallas, TX",Clear,Partially cloudy
2019-06-22,61.0,"Los Angeles, CA","New York, NY",Partially cloudy,Rain
2019-06-22,-6.0,"Denver, CO","Dallas, TX","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-02,7.0,"Chicago, IL","Bozeman, MT",Partially cloudy,"Snow, Partially cloudy"
2018-03-19,51.0,"Portland, OR","Atlanta, GA",Partially cloudy,"Rain, Overcast"
2018-04-10,137.0,"Fort Lauderdale, FL","Newark, NJ","Rain, Partially cloudy",Partially cloudy
2019-09-08,-17.0,"Chicago, IL","Wichita, KS","Rain, Partially cloudy","Rain, Partially cloudy"
2019-10-08,-17.0,"Washington, DC","Portland, ME",Partially cloudy,"Rain, Partially cloudy"
2018-08-22,-6.0,"Chicago, IL","Dallas-Fort Worth, TX",Partially cloudy,Clear
2019-04-04,-9.0,"Atlanta, GA","New York, NY","Rain, Partially cloudy",Rain
2018-06-07,0.0,"Los Angeles, CA","Sacramento, CA",Partially cloudy,Clear
2018-09-13,-1.0,"New York, NY","Pittsburgh, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-04-14,-17.0,"Boston, MA","Pittsburgh, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-11,14.0,"Nashville, TN","Houston, TX",Partially cloudy,"Rain, Partially cloudy"
2019-05-16,-14.0,"Detroit, MI","Chicago, IL",Clear,"Rain, Partially cloudy"
2019-07-05,-15.0,"Detroit, MI","Tampa, FL","Rain, Partially cloudy",Partially cloudy
2019-09-30,-9.0,"Newark, NJ","Houston, TX",Partially cloudy,Clear
2019-05-20,-16.0,"Portland, OR","Seattle, WA",Partially cloudy,"Rain, Partially cloudy"
2019-07-28,-18.0,"Seattle, WA","Chicago, IL",Clear,Partially cloudy
2019-09-18,-19.0,"Seattle, WA","Portland, OR","Rain, Partially cloudy","Rain, Partially cloudy"
2019-10-08,-11.0,"San Jose, CA","Santa Ana, CA",Partially cloudy,Partially cloudy
2018-04-05,-21.0,"Chicago, IL","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2019-08-21,5.0,"New York, NY","Charlotte, NC","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-12,15.0,"Lexington, KY","Atlanta, GA","Rain, Partially cloudy","Rain, Overcast"
2018-12-01,-12.0,"Kona, HI","Lihue, HI","Rain, Partially cloudy",Partially cloudy
2018-06-29,-6.0,"Nashville, TN","New York, NY",Partially cloudy,Rain
2019-03-15,82.0,"Syracuse, NY","Detroit, MI","Snow, Partially cloudy","Rain, Partially cloudy"
2018-09-21,-20.0,"Charlotte, NC","Birmingham, AL",Partially cloudy,Partially cloudy
2018-01-10,0.0,"Tampa, FL","San Francisco, CA",Partially cloudy,Partially cloudy
2018-07-05,-7.0,"Anchorage, AK","Portland, OR",Partially cloudy,Partially cloudy
2018-10-14,-8.0,"Nashville, TN","San Antonio, TX","Rain, Overcast",Partially cloudy
2018-08-30,-10.0,"Long Beach, CA","Oakland, CA",Clear,Partially cloudy
2018-09-16,-11.0,"Boise, ID","Dallas-Fort Worth, TX",Clear,Partially cloudy
2018-05-10,0.0,"Dallas, TX","Albuquerque, NM",Partially cloudy,Partially cloudy
2019-12-30,119.0,"Washington, DC","Columbus, OH","Rain, Partially cloudy","Rain, Partially cloudy"
2018-10-08,55.0,"Eugene, OR","Seattle, WA","Rain, Overcast","Rain, Overcast"
2019-06-16,-8.0,"Chicago, IL","Oklahoma City, OK","Rain, Overcast","Rain, Partially cloudy"
2018-03-30,-6.0,"Atlanta, GA","Fort Lauderdale, FL","Rain, Partially cloudy",Partially cloudy
2019-10-08,-19.0,"Las Vegas, NV","Tucson, AZ",Clear,Clear
2018-05-23,-2.0,"Wichita, KS","Las Vegas, NV",Partially cloudy,Clear
2019-09-20,26.0,"Newark, NJ","Denver, CO",Partially cloudy,Partially cloudy
2019-01-03,-30.0,"New York, NY","Norfolk, VA",Partially cloudy,"Rain, Partially cloudy"
2018-11-05,-33.0,"San Diego, CA","Boston, MA",Partially cloudy,"Rain, Overcast"
2018-04-10,-7.0,"Los Angeles, CA","Phoenix, AZ",Clear,Partially cloudy
2019-06-03,-24.0,"Detroit, MI","Orlando, FL",Clear,Clear
2018-09-16,19.0,"Jackson, WY","Salt Lake City, UT",Clear,Partially cloudy
2018-03-27,-17.0,"San Francisco, CA","Fort Lauderdale, FL",Partially cloudy,Partially cloudy
2019-03-14,-7.0,"Newark, NJ","Washington, DC",Partially cloudy,Partially cloudy
2018-04-21,39.0,"Dallas-Fort Worth, TX","Los Angeles, CA","Rain, Overcast",Clear
2018-09-08,-13.0,"Hartford, CT","Orlando, FL",Partially cloudy,"Rain, Partially cloudy"
2018-12-31,12.0,"Dallas-Fort Worth, TX","Jacksonville, FL","Rain, Partially cloudy",Partially cloudy
2019-05-30,4.0,"Phoenix, AZ","San Antonio, TX",Partially cloudy,"Rain, Partially cloudy"
2019-07-16,-2.0,"Chicago, IL","Pittsburgh, PA","Rain, Partially cloudy",Partially cloudy
2018-12-10,-8.0,"Portland, OR","Burbank, CA","Rain, Overcast",Clear
2019-12-23,-7.0,"Sioux Falls, SD","Sanford, FL",Partially cloudy,"Rain, Partially cloudy"
2019-07-04,3.0,"Honolulu, HI","Hilo, HI","Rain, Partially cloudy","Rain, Partially cloudy"
2019-03-11,1.0,"Kansas City, MO","Chicago, IL",Clear,Partially cloudy
2019-03-08,-19.0,"Las Vegas, NV","Billings, MT","Rain, Partially cloudy",Partially cloudy
2019-10-30,-19.0,"San Diego, CA","San Jose, CA",Partially cloudy,Clear
2019-03-26,78.0,"Newark, NJ","Miami, FL",Partially cloudy,Partially cloudy
2019-05-24,-11.0,"Kansas City, MO","Houston, TX","Rain, Partially cloudy",Partially cloudy
2019-09-15,12.0,"Seattle, WA","San Francisco, CA","Rain, Partially cloudy",Partially cloudy
2018-09-21,11.0,"Charlotte, NC","Lynchburg, VA",Partially cloudy,"Rain, Partially cloudy"
2019-05-04,-10.0,"Detroit, MI","Las Vegas, NV",Partially cloudy,Clear
2018-11-28,-5.0,"Atlanta, GA","Baltimore, MD",Clear,Partially cloudy
2019-05-30,11.0,"Seattle, WA","Denver, CO",Partially cloudy,Partially cloudy
2019-01-08,-8.0,"Chicago, IL","Pittsburgh, PA",Partially cloudy,"Rain, Partially cloudy"
2019-02-01,-2.0,"Chicago, IL","Pittsburgh, PA",Partially cloudy,"Snow, Partially cloudy"
2018-10-19,154.0,"Salt Lake City, UT","Houston, TX",Clear,"Rain, Partially cloudy"
2019-05-11,-12.0,"Atlanta, GA","Miami, FL","Rain, Partially cloudy",Partially cloudy
2018-02-09,17.0,"Charleston, SC","Washington, DC","Rain, Partially cloudy",Partially cloudy
2018-11-01,27.0,"Charlotte, NC","Mobile, AL","Rain, Partially cloudy","Rain, Partially cloudy"
2018-03-29,3.0,"Los Angeles, CA","Santa Rosa, CA",Clear,Partially cloudy
2019-06-20,-9.0,"Honolulu, HI","Las Vegas, NV","Rain, Partially cloudy",Clear
2018-09-28,5.0,"San Juan, PR","Boston, MA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-07-15,-5.0,"Miami, FL","Columbus, OH",Partially cloudy,Partially cloudy
2019-02-01,-27.0,"Minneapolis, MN","Denver, CO",Partially cloudy,Clear
2019-01-08,-15.0,"Charlottesville, VA","Atlanta, GA",Rain,Partially cloudy
2018-02-20,7.0,"San Juan, PR","Fort Lauderdale, FL","Rain, Partially cloudy",Partially cloudy
2019-07-17,241.0,"New York, NY","Norfolk, VA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-16,-7.0,"Los Angeles, CA","Chicago, IL",Clear,Overcast
2019-03-22,8.0,"Burbank, CA","Oakland, CA",Clear,"Rain, Partially cloudy"
2018-03-19,-10.0,"Burlington, VT","New York, NY",Clear,Clear
2018-10-28,5.0,"Orlando, FL","Cleveland, OH",Clear,"Rain, Overcast"
2019-02-16,-12.0,"Omaha, NE","St. Louis, MO","Snow, Partially cloudy",Partially cloudy
2018-12-05,-7.0,"Chicago, IL","Cape Girardeau, MO",Overcast,Partially cloudy
2019-08-15,-16.0,"Knoxville, TN","Detroit, MI",Partially cloudy,"Rain, Partially cloudy"
2019-03-05,-12.0,"Kansas City, MO","Detroit, MI",Clear,Partially cloudy
2018-04-24,-3.0,"Atlanta, GA","Fort Wayne, IN","Rain, Overcast","Rain, Overcast"
2019-10-24,-33.0,"Los Angeles, CA","Stockton, CA",Clear,Clear
2018-05-15,16.0,"San Francisco, CA","San Diego, CA",Partially cloudy,Partially cloudy
2019-04-09,-4.0,"Denver, CO","St. George, UT",Partially cloudy,Rain
2018-11-30,-10.0,"Nashville, TN","Pensacola, FL","Rain, Overcast","Rain, Partially cloudy"
2018-07-29,-6.0,"Atlanta, GA","Flint, MI",Partially cloudy,Clear
2019-01-09,5.0,"Orlando, FL","San Juan, PR",Clear,"Rain, Partially cloudy"
2019-07-02,-5.0,"Honolulu, HI","Kona, HI",Partially cloudy,"Rain, Partially cloudy"
2018-09-26,5.0,"Milwaukee, WI","Dallas-Fort Worth, TX",Partially cloudy,"Rain, Partially cloudy"
2018-07-10,-28.0,"New York, NY","Charleston, SC",Clear,Partially cloudy
2019-02-27,-3.0,"Grand Rapids, MI","Minneapolis, MN","Snow, Partially cloudy","Snow, Partially cloudy"
2019-11-07,-3.0,"Washington, DC","New York, NY","Rain, Partially cloudy","Rain, Partially cloudy"
2019-06-06,5.0,"Los Angeles, CA","Atlanta, GA",Partially cloudy,"Rain, Partially cloudy"
2019-05-03,839.0,"San Juan, PR","Miami, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-07-17,-18.0,"San Francisco, CA","Monterey, CA",Partially cloudy,Partially cloudy
2019-01-05,-9.0,"Tampa, FL","Las Vegas, NV",Partially cloudy,"Rain, Partially cloudy"
2019-07-27,92.0,"Indianapolis, IN","Chicago, IL",Partially cloudy,Partially cloudy
2018-09-16,-4.0,"Orlando, FL","Raleigh-Durham, NC","Rain, Partially cloudy","Rain, Overcast"
2018-02-21,6.0,"Chicago, IL","Salt Lake City, UT","Snow, Overcast",Partially cloudy
2018-09-03,-31.0,"Washington, DC","Kansas City, MO",Partially cloudy,Partially cloudy
2018-04-14,21.0,"Detroit, MI","Omaha, NE","Rain, Partially cloudy","Snow, Overcast"
2019-01-03,-16.0,"Charlotte, NC","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2019-03-27,0.0,"Atlanta, GA","Lexington, KY","Rain, Partially cloudy",Clear
2019-06-24,1.0,"Nashville, TN","Washington, DC","Rain, Partially cloudy","Rain, Partially cloudy"
2019-09-10,-4.0,"Cedar Rapids-Iowa City, IA","Charlotte, NC","Rain, Partially cloudy",Partially cloudy
2018-11-14,-14.0,"Medford, OR","Los Angeles, CA",Clear,Clear
2019-01-26,-16.0,"Phoenix, AZ","Atlanta, GA",Clear,Clear
2018-01-27,-5.0,"San Diego, CA","Las Vegas, NV",Partially cloudy,Clear
2019-09-07,-11.0,"New York, NY","Chicago, IL","Rain, Partially cloudy",Partially cloudy
2019-07-26,-5.0,"Houston, TX","Detroit, MI",Clear,Clear
2018-02-28,-20.0,"Albuquerque, NM","Houston, TX",Partially cloudy,Partially cloudy
2018-06-08,18.0,"Houston, TX","Detroit, MI",Partially cloudy,Clear
2019-03-12,-24.0,"Raleigh-Durham, NC","Miami, FL",Partially cloudy,Partially cloudy
2018-01-18,-3.0,"Columbus, OH","Atlanta, GA",Clear,Clear
2019-04-24,-19.0,"Boston, MA","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
